CountActive,Description,Ateco,IdProvince
232,ISTRUZIONE,P,37
1279,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,37
389,SANITA' E ASSISTENZA SOCIALE,Q,37
723,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,37
1210,TRASPORTO E MAGAZZINAGGIO,H,37
1664,AGRICOLTURA SILVICOLTURA E PESCA,A,38
52,ALTRE ATTIVITÀ,X,38
3146,ALTRE ATTIVITÀ DI SERVIZI,S,38
1007,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,38
6342,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,38
2144,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,38
4438,ATTIVITA' IMMOBILIARI,L,38
5203,ATTIVITÀ MANIFATTURIERE,C,38
2999,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,38
19707,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,38
13868,COSTRUZIONI,F,38
32,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,38
113,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,38
86,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,38
374,ISTRUZIONE,P,38
2984,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,38
485,SANITA' E ASSISTENZA SOCIALE,Q,38
1724,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,38
3034,TRASPORTO E MAGAZZINAGGIO,H,38
998,AGRICOLTURA SILVICOLTURA E PESCA,A,39
5,ALTRE ATTIVITÀ,X,39
519,ALTRE ATTIVITÀ DI SERVIZI,S,39
2,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,39
122,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,39
903,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,39
200,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,39
413,ATTIVITA' IMMOBILIARI,L,39
836,ATTIVITÀ MANIFATTURIERE,C,39
327,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,39
1939,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,39
1328,COSTRUZIONI,F,39
5,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,39
27,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,39
7,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,39
35,ISTRUZIONE,P,39
297,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,39
70,SANITA' E ASSISTENZA SOCIALE,Q,39
208,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,39
255,TRASPORTO E MAGAZZINAGGIO,H,39
8975,AGRICOLTURA SILVICOLTURA E PESCA,A,40
11,ALTRE ATTIVITÀ,X,40
1071,ALTRE ATTIVITÀ DI SERVIZI,S,40
514,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,40
2221,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,40
391,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,40
1139,ATTIVITA' IMMOBILIARI,L,40
1276,ATTIVITÀ MANIFATTURIERE,C,40
521,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,40
4586,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,40
3064,COSTRUZIONI,F,40
15,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,40
41,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,40
33,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,40
114,ISTRUZIONE,P,40
967,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,40
85,SANITA' E ASSISTENZA SOCIALE,Q,40
278,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,40
377,TRASPORTO E MAGAZZINAGGIO,H,40
3613,AGRICOLTURA SILVICOLTURA E PESCA,A,41
18,ALTRE ATTIVITÀ,X,41
990,ALTRE ATTIVITÀ DI SERVIZI,S,41
2,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,41
342,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,41
2193,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,41
410,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,41
1141,ATTIVITA' IMMOBILIARI,L,41
1115,ATTIVITÀ MANIFATTURIERE,C,41
483,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,41
4715,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,41
4777,COSTRUZIONI,F,41
4,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,41
38,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,41
19,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,41
69,ISTRUZIONE,P,41
711,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,41
81,SANITA' E ASSISTENZA SOCIALE,Q,41
310,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,41
378,TRASPORTO E MAGAZZINAGGIO,H,41
1499,AGRICOLTURA SILVICOLTURA E PESCA,A,42
3,ALTRE ATTIVITÀ,X,42
420,ALTRE ATTIVITÀ DI SERVIZI,S,42
94,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,42
565,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,42
162,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,42
129,ATTIVITA' IMMOBILIARI,L,42
596,ATTIVITÀ MANIFATTURIERE,C,42
280,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,42
1882,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,42
1200,COSTRUZIONI,F,42
6,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,42
29,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,42
28,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,42
48,ISTRUZIONE,P,42
316,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,42
89,SANITA' E ASSISTENZA SOCIALE,Q,42
127,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,42
183,TRASPORTO E MAGAZZINAGGIO,H,42
1177,AGRICOLTURA SILVICOLTURA E PESCA,A,43
22,ALTRE ATTIVITÀ,X,43
914,ALTRE ATTIVITÀ DI SERVIZI,S,43
235,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,43
2435,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,43
427,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,43
894,ATTIVITA' IMMOBILIARI,L,43
1457,ATTIVITÀ MANIFATTURIERE,C,43
533,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,43
4251,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,43
2968,COSTRUZIONI,F,43
15,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,43
31,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,43
13,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,43
101,ISTRUZIONE,P,43
747,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,43
115,SANITA' E ASSISTENZA SOCIALE,Q,43
325,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,43
554,TRASPORTO E MAGAZZINAGGIO,H,43
3823,AGRICOLTURA SILVICOLTURA E PESCA,A,44
15,ALTRE ATTIVITÀ,X,44
1290,ALTRE ATTIVITÀ DI SERVIZI,S,44
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,44
383,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,44
2653,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,44
496,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,44
690,ATTIVITA' IMMOBILIARI,L,44
1883,ATTIVITÀ MANIFATTURIERE,C,44
918,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,44
6024,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,44
4571,COSTRUZIONI,F,44
22,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,44
64,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,44
59,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,44
152,ISTRUZIONE,P,44
1035,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,44
202,SANITA' E ASSISTENZA SOCIALE,Q,44
659,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,44
464,TRASPORTO E MAGAZZINAGGIO,H,44
9136,AGRICOLTURA SILVICOLTURA E PESCA,A,45
32,ALTRE ATTIVITÀ,X,45
2304,ALTRE ATTIVITÀ DI SERVIZI,S,45
774,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,45
3837,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,45
994,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,45
1498,ATTIVITA' IMMOBILIARI,L,45
3245,ATTIVITÀ MANIFATTURIERE,C,45
1288,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,45
12290,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,45
6413,COSTRUZIONI,F,45
17,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,45
98,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,45
56,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,45
284,ISTRUZIONE,P,45
1942,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,45
436,SANITA' E ASSISTENZA SOCIALE,Q,45
952,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,45
1261,TRASPORTO E MAGAZZINAGGIO,H,45
9112,AGRICOLTURA SILVICOLTURA E PESCA,A,46
61,ALTRE ATTIVITÀ,X,46
3385,ALTRE ATTIVITÀ DI SERVIZI,S,46
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,46
1044,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,46
5734,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,46
1,ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,T,46
1280,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,46
1256,ATTIVITA' IMMOBILIARI,L,46
5023,ATTIVITÀ MANIFATTURIERE,C,46
1879,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,46
20559,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,46
9715,COSTRUZIONI,F,46
45,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,46
131,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,46
169,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,46
403,ISTRUZIONE,P,46
1924,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,46
741,SANITA' E ASSISTENZA SOCIALE,Q,46
1147,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,46
1054,TRASPORTO E MAGAZZINAGGIO,H,46
1055,AGRICOLTURA SILVICOLTURA E PESCA,A,47
17,ALTRE ATTIVITÀ,X,47
1137,ALTRE ATTIVITÀ DI SERVIZI,S,47
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,47
231,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,47
1556,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,47
788,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,47
1811,ATTIVITA' IMMOBILIARI,L,47
3254,ATTIVITÀ MANIFATTURIERE,C,47
1109,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,47
5063,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,47
3731,COSTRUZIONI,F,47
4,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,47
44,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,47
25,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,47
166,ISTRUZIONE,P,47
1059,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,47
202,SANITA' E ASSISTENZA SOCIALE,Q,47
572,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,47
495,TRASPORTO E MAGAZZINAGGIO,H,47
2554,AGRICOLTURA SILVICOLTURA E PESCA,A,48
15,ALTRE ATTIVITÀ,X,48
1334,ALTRE ATTIVITÀ DI SERVIZI,S,48
469,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,48
3241,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,48
695,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,48
1428,ATTIVITA' IMMOBILIARI,L,48
1828,ATTIVITÀ MANIFATTURIERE,C,48
794,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,48
8004,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,48
4171,COSTRUZIONI,F,48
12,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,48
72,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,48
44,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,48
173,ISTRUZIONE,P,48
1286,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,48
150,SANITA' E ASSISTENZA SOCIALE,Q,48
569,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,48
1061,TRASPORTO E MAGAZZINAGGIO,H,48
1200,AGRICOLTURA SILVICOLTURA E PESCA,A,49
9,ALTRE ATTIVITÀ,X,49
872,ALTRE ATTIVITÀ DI SERVIZI,S,49
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,49
180,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,49
935,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,49
442,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,49
857,ATTIVITA' IMMOBILIARI,L,49
1300,ATTIVITÀ MANIFATTURIERE,C,49
515,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,49
3205,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,49
2851,COSTRUZIONI,F,49
8,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,49
24,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,49
39,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,49
55,ISTRUZIONE,P,49
564,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,49
130,SANITA' E ASSISTENZA SOCIALE,Q,49
327,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,49
442,TRASPORTO E MAGAZZINAGGIO,H,49
2261,AGRICOLTURA SILVICOLTURA E PESCA,A,50
18,ALTRE ATTIVITÀ,X,50
1746,ALTRE ATTIVITÀ DI SERVIZI,S,50
957,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,50
3441,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,50
878,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,50
2532,ATTIVITA' IMMOBILIARI,L,50
4186,ATTIVITÀ MANIFATTURIERE,C,50
1136,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,50
8811,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,50
6238,COSTRUZIONI,F,50
50,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,50
62,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,50
68,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,50
173,ISTRUZIONE,P,50
1616,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,50
162,SANITA' E ASSISTENZA SOCIALE,Q,50
770,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,50
795,TRASPORTO E MAGAZZINAGGIO,H,50
6511,AGRICOLTURA SILVICOLTURA E PESCA,A,51
13,ALTRE ATTIVITÀ,X,51
1546,ALTRE ATTIVITÀ DI SERVIZI,S,51
469,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,51
1772,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,51
742,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,51
1547,ATTIVITA' IMMOBILIARI,L,51
3752,ATTIVITÀ MANIFATTURIERE,C,51
1216,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,51
6715,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,51
4148,COSTRUZIONI,F,51
17,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,51
61,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,51
101,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,51
160,ISTRUZIONE,P,51
917,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,51
194,SANITA' E ASSISTENZA SOCIALE,Q,51
662,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,51
631,TRASPORTO E MAGAZZINAGGIO,H,51
6922,AGRICOLTURA SILVICOLTURA E PESCA,A,52
39,ALTRE ATTIVITÀ,X,52
1666,ALTRE ATTIVITÀ DI SERVIZI,S,52
359,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,52
1899,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,52
829,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,52
1841,ATTIVITA' IMMOBILIARI,L,52
3506,ATTIVITÀ MANIFATTURIERE,C,52
1169,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,52
7063,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,52
5092,COSTRUZIONI,F,52
20,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,52
57,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,52
76,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,52
102,ISTRUZIONE,P,52
948,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,52
228,SANITA' E ASSISTENZA SOCIALE,Q,52
585,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,52
767,TRASPORTO E MAGAZZINAGGIO,H,52
968,AGRICOLTURA SILVICOLTURA E PESCA,A,53
10,ALTRE ATTIVITÀ,X,53
863,ALTRE ATTIVITÀ DI SERVIZI,S,53
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,53
384,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,53
1625,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,53
419,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,53
902,ATTIVITA' IMMOBILIARI,L,53
2003,ATTIVITÀ MANIFATTURIERE,C,53
594,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,53
5365,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,53
3008,COSTRUZIONI,F,53
100,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,53
39,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,53
30,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,53
85,ISTRUZIONE,P,53
821,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,53
150,SANITA' E ASSISTENZA SOCIALE,Q,53
401,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,53
464,TRASPORTO E MAGAZZINAGGIO,H,53
7140,AGRICOLTURA SILVICOLTURA E PESCA,A,54
8,ALTRE ATTIVITÀ,X,54
686,ALTRE ATTIVITÀ DI SERVIZI,S,54
1,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,54
265,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,54
1363,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,54
227,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,54
164,ATTIVITA' IMMOBILIARI,L,54
1230,ATTIVITÀ MANIFATTURIERE,C,54
486,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,54
4125,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,54
1925,COSTRUZIONI,F,54
10,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,54
39,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,54
43,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,54
93,ISTRUZIONE,P,54
496,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,54
128,SANITA' E ASSISTENZA SOCIALE,Q,54
292,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,54
434,TRASPORTO E MAGAZZINAGGIO,H,54
6066,AGRICOLTURA SILVICOLTURA E PESCA,A,55
33,ALTRE ATTIVITÀ,X,55
2239,ALTRE ATTIVITÀ DI SERVIZI,S,55
841,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,55
4294,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,55
1141,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,55
849,ATTIVITA' IMMOBILIARI,L,55
3792,ATTIVITÀ MANIFATTURIERE,C,55
1268,ATTIVITÀ PROFESSIONALI SCIENTIFICHE E TECNICHE,M,55
14894,COMMERCIO ALL'INGROSSO E AL DETTAGLIO RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,G,55
7147,COSTRUZIONI,F,55
40,ESTRAZIONE DI MINERALI DA CAVE E MINIERE,B,55
139,FORNITURA DI ACQUA RETI FOGNARIE ATTIVITÀ DI GESTIONE DEI RIFIUTI E RISANAMENTO,E,55
37,FORNITURA DI ENERGIA ELETTRICA GAS VAPORE E ARIA CONDIZIONATA,D,55
404,ISTRUZIONE,P,55
1609,NOLEGGIO AGENZIE DI VIAGGIO SERVIZI DI SUPPORTO ALLE IMPRESE,N,55
1,ORGANIZZAZIONI ED ORGANISMI EXTRATERRITORIALI,U,55
600,SANITA' E ASSISTENZA SOCIALE,Q,55
1011,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,J,55
1292,TRASPORTO E MAGAZZINAGGIO,H,55
3400,AGRICOLTURA SILVICOLTURA E PESCA,A,56
518,ALTRE ATTIVITÀ,X,56
13080,ALTRE ATTIVITÀ DI SERVIZI,S,56
8,AMMINISTRAZIONE PUBBLICA E DIFESA ASSICURAZIONE SOCIALE OBBLIGATORIA,O,56
4226,ATTIVITÀ ARTISTICHE SPORTIVE DI INTRATTENIMENTO E DIVERTIMENTO,R,56
19352,ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE,I,56
1,ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,T,56
14101,ATTIVITÀ FINANZIARIE E ASSICURATIVE,K,56
31977,ATTIVITA' IMMOBILIARI,L,56
